2008,12,12,5,NA,946,NA,1054,DL,1601,N954DL,NA,68,NA,NA,NA,ATL,SAV,215,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,12,5,1738,1730,1926,1921,DL,1602,N3743H,108,111,88,5,8,RSW,ATL,515,12,8,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2022,2020,2126,2127,DL,1604,N646DL,64,67,35,-1,2,ATL,SAV,215,6,23,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1639,1635,1810,1758,DL,1605,N685DA,91,83,45,12,4,CLT,ATL,227,19,27,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1516,1438,1710,1620,DL,1607,N922DL,114,102,82,50,38,ATL,PIT,526,8,24,0,,0,2,0,12,0,36
2008,12,12,5,745,750,928,918,DL,1608,N977DL,103,88,66,10,-5,ATL,CMH,446,4,33,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1511,1512,1611,1619,DL,1609,N3731T,60,67,41,-8,-1,SAV,ATL,215,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,635,640,920,859,DL,1610,N918DE,105,79,70,21,-5,JAN,ATL,341,9,26,0,,0,0,0,21,0,0
2008,12,12,5,722,725,836,828,DL,1611,N957DL,74,63,34,8,-3,TYS,ATL,152,6,34,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1526,1516,1819,1814,DL,1612,N931DL,113,118,88,5,10,MCI,ATL,692,13,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1915,1900,2030,2014,DL,1612,N958DL,75,74,43,16,15,ATL,CHS,259,8,24,0,,0,15,0,1,0,0
2008,12,12,5,1441,1445,1559,1617,DL,1613,N977DL,78,92,62,-18,-4,IND,ATL,432,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1658,1700,1848,1847,DL,1614,N6713Y,110,107,79,1,-2,RIC,ATL,481,17,14,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,756,800,938,937,DL,1616,N617DL,102,97,81,1,-4,ATL,PBI,545,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1842,1835,2010,2017,DL,1617,N990DL,88,102,68,-7,7,DAY,ATL,432,11,9,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1436,1418,1658,1645,DL,1618,N998DL,82,87,63,13,18,MSY,ATL,425,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1744,1733,2001,1955,DL,1618,N629DL,137,142,108,6,11,ATL,BDL,859,4,25,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,709,710,843,837,DL,1619,N979DL,94,87,54,6,-1,LEX,ATL,303,9,31,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,945,950,1118,1118,DL,1619,N979DL,93,88,57,0,-5,ATL,DAB,366,5,31,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1738,1730,2008,2009,DL,1620,N993DL,90,99,66,-1,8,STL,ATL,483,14,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1248,1215,1556,1543,DL,1621,N975DL,128,148,107,13,33,MSP,ATL,906,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1038,1025,1304,1249,DL,1622,N985DL,86,84,62,15,13,MSY,ATL,425,6,18,0,,0,0,0,2,0,13
2008,12,12,5,656,700,810,826,DL,1624,N915DN,74,86,52,-16,-4,SLC,DEN,391,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,707,710,1407,1423,DL,1625,N392DA,240,253,217,-16,-3,LAX,CVG,1900,8,15,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1125,1100,1323,1307,DL,1626,N905DL,58,67,42,16,25,PNS,ATL,272,8,8,0,,0,0,0,0,0,16
2008,12,12,5,543,545,641,650,DL,1627,N977DL,58,65,38,-9,-2,SAV,ATL,215,7,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,911,850,1038,1005,DL,1628,N988DL,147,135,126,33,21,ATL,MCI,692,4,17,0,,0,21,0,12,0,0
2008,12,12,5,937,935,1127,1121,DL,1630,N920DE,110,106,79,6,2,ATL,RSW,515,3,28,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,557,600,748,741,DL,1631,N395DN,111,101,81,7,-3,RIC,ATL,481,6,24,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,846,847,1037,959,DL,1631,N914DN,171,132,114,38,-1,ATL,IAH,689,6,51,0,,0,0,0,38,0,0
2008,12,12,5,642,640,810,751,DL,1632,N674DL,88,71,51,19,2,JAX,ATL,270,13,24,0,,0,0,0,19,0,0
2008,12,12,5,727,720,1016,951,DL,1633,N642DL,109,91,69,25,7,MSY,ATL,425,27,13,0,,0,7,0,18,0,0
2008,12,12,5,803,750,912,859,DL,1636,N602DL,69,69,46,13,13,SAV,ATL,215,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,952,955,1153,1148,DL,1636,N602DL,121,113,74,5,-3,ATL,IAD,533,6,41,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1245,1240,1450,1434,DL,1637,N602DL,125,114,93,16,5,IAD,ATL,533,7,25,0,,0,0,0,16,0,0
2008,12,12,5,655,700,844,857,DL,1638,N603DL,109,117,78,-13,-5,PBI,ATL,545,14,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1002,1000,1115,1113,DL,1638,N603DL,73,73,37,2,2,ATL,CLT,227,3,33,0,,0,NA,NA,NA,NA,NA
